New_Strength,Price_GridCI_Pearson,Status
0.9606637019532818,0.5138984520136332,1
0.9610431631289834,0.5195936125951223,1
0.9610663520186531,0.5208329096846305,1
0.9610221665939045,0.521374731642951,1
0.9611586495269879,0.523508305442642,1
0.9611368844290586,0.5208860059211379,1
0.9611174724066979,0.5171314299331395,1
0.9632707355704258,0.5128639326312876,1
0.96310840394243,0.5027224091700666,1
0.9625243689742252,0.49521881300056514,1
0.9619524035820473,0.4873283134139853,1
0.961382156692212,0.47945198231834046,1
0.9612715952836912,0.47615085541916086,1
0.9610698644222035,0.47698320503795516,1
0.9609885748055009,0.478363473811617,1
0.9609654463752435,0.4800555314605178,1
0.9608269442292446,0.4841142191319997,1
0.9607438809086242,0.4852983657403472,1
0.9603635518679587,0.49464979399573394,1
0.9600264279219489,0.5010417720580378,1
0.9598508280497853,0.5033606737855416,1
0.9598280631171626,0.5039120233058195,1
0.959651538739289,0.5007284482408753,1
0.9582614402054894,0.49598455334462804,1
0.9575372224045896,0.49086253073200004,1
0.9557746734385406,0.4813865549516719,1
0.9550390517181986,0.4760044479813775,1
0.9549357269010184,0.4714522007095777,1
0.9540688812686595,0.4705060885347213,1
0.9536420315524989,0.47592269381012925,1
0.953432747483358,0.4795522726909652,1
0.9534384146381256,0.4795271559756168,1
0.9534035853024749,0.47784553499059634,1
0.9532390597769917,0.47538086178939976,1
0.9535432606295464,0.4829431619189659,1
0.9538847000713828,0.48579289541151227,1
0.9542549381998243,0.48896064593665123,1
0.9543152899770367,0.49103922078302653,1
0.9546481810505378,0.4854931973045763,1
0.9550550457561962,0.476301422623157,1
0.955377259692765,0.46326534867900565,1
0.955616526519851,0.45044785410100474,1
0.9558333652307025,0.4430212936228434,1
0.9559861657085345,0.4387994150358629,1
0.9563372732482796,0.436991316082188,1
0.9566254837121124,0.441094104150318,1
0.9571652567440263,0.4481898272293942,1
0.957639522262415,0.4540095446474126,1
0.95805947104393,0.45840549283570015,1
0.9582968554350559,0.46127181611227036,1
0.959201508629592,0.471577174428441,1
0.9598132709803877,0.4792851147886074,1
0.9593212539384623,0.47298038603054005,1
0.9590207577278953,0.4678729046822055,1
0.9589555129207769,0.46550558084063287,1
0.9589493642288052,0.46448258353993654,1
0.9592068091453897,0.4688391838173077,1
0.9595116269186836,0.47240550303566947,1
0.9595828509978939,0.47406511246851657,1
0.959423078325706,0.4738079102344098,1
0.9590434437756306,0.4707776256293217,1
0.9587179795672216,0.4736167902032142,1
0.9580167244356317,0.47985752997177894,1
0.957242341957343,0.4893877158798007,1
0.9566500902844209,0.49857754170831947,1
